檔類	original	zh_tw	來源/備註
NAMES	Andratti	安德烈蒂	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Andrews	安德魯斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Armstrong	阿姆斯壯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Bell	貝爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Black	布萊克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Boyd	博伊德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Bridges	布里吉斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Brown	布朗	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Butler	巴特勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Carson	卡森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Carter	卡特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Charles	查爾斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Chase	切斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Clark	克拉克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Cooper	庫柏	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Cosby	寇斯比	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Curtis	寇蒂斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Daniels	丹尼爾斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Davis	戴維斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Dickinson	狄金森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Doherty	多爾蒂	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Doyle	道爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Dunn	鄧恩	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Eaton	伊頓	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Edwards	愛德華茲	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Elliot	艾略特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Farris	法里斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fenton	芬頓	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ford	福特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fowler	佛勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Franklin	富蘭克林	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Fuller	富勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Garcia	賈西亞	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gold	戈德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Gomez	戈梅茲	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Grant	格蘭特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Hart	哈特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Hatch	哈奇	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Howard	霍華德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Hunter	杭特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Irwin	厄文	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Jackson	傑克森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Jensen	詹森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Johnson	強森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Jones	瓊斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kimble	金博爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	King	金	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Kowalski	科瓦爾斯基	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lang	朗	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lee	李	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Lewis	路易斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Long	隆	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Malone	馬龍	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Marconi	馬可尼	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Martin	馬丁	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Martinez	馬丁尼茲	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	McBride	麥克布萊德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Meyer	邁爾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Miller	米勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Mills	米爾斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Murphy	墨菲	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Nelson	尼爾森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Nichols	尼可斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Olson	奧爾森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	O'Malley	歐馬利	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Osborn	奧斯本	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Palmer	帕瑪	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Patterson	派特森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Perry	派瑞	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Peterson	彼得森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Porter	波特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Pullman	普曼	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Quick	奎克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Reed	里德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Reynolds	雷諾斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Reilly	萊利	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Richards	理查茲	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Ritter	里特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Rogers	羅傑斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Sanders	桑德斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Scardino	斯卡迪諾	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Shaw	蕭	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Simpson	辛普森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Smith	史密斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Stearns	斯特恩斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Taylor	泰勒	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Thomas	湯瑪斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Thompson	湯普森	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Tucker	塔克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Updike	厄普代克	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Vernon	弗農	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Wallace	華勒斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Washington	華盛頓	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	West	威斯特	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Wilcox	威爾考克斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Williams	威廉斯	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Woods	伍茲	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
NAMES	Youngblood	楊布拉德	沿用既有姓名庫(NAMES-姓名庫.tsv,行序對齊,音譯/史實已考證)
SCENARIO	41 Cdo	41 Cdo	疑為部隊番號,建議核實(英軍第41突擊隊 41 Commando)
SCENARIO	AIRFIELD	機場	自譯(通用地物)
SCENARIO	Aba	奧包	查證(WebSearch),匈牙利費耶爾州真實城鎮
SCENARIO	Abostag	阿波什塔格	不確定,建議查證(疑為 Apostag 拼字誤差,匈牙利巴奇-基什孔州多瑙河畔村鎮)
SCENARIO	Acerno	阿切爾諾	自譯(音譯慣例,義大利薩雷諾省城鎮)
SCENARIO	Acroma	阿克羅馬	自譯(音譯慣例,利比亞托布魯克近郊)
SCENARIO	Adand	阿丹德	查證(WebSearch),即 Ádánd,匈牙利紹莫吉州,巴拉頓湖東岸
SCENARIO	Adony	阿多尼	查證(WebSearch),匈牙利費耶爾州多瑙河畔真實城鎮
SCENARIO	Advance On St. Lo	聖洛推進戰	對齊戰役百科
SCENARIO	Ain el Gazala	艾因加查拉	自譯(音譯慣例,部分對齊戰役百科「加查拉」)
SCENARIO	Aire	艾爾	自譯(音譯慣例,法國北部)
SCENARIO	Airel	艾雷爾	自譯(音譯慣例,諾曼第)
SCENARIO	Airfield	機場	自譯(通用地物)
SCENARIO	Aisne Canal	埃納運河	自譯(音譯慣例,埃納為戰史通用譯名)
SCENARIO	Aisne River	埃納河	自譯(音譯慣例)
SCENARIO	Ajax	阿賈克斯號	查證(WebSearch),英國利安德級輕巡洋艦
SCENARIO	Akladi	阿克拉迪	自譯(音譯慣例,希臘)
SCENARIO	Alaminos	阿拉米諾斯	自譯(音譯慣例,西班牙瓜達拉哈拉省真實地名)
SCENARIO	Alberico Da Barbian	阿爾貝利科·達·巴爾比亞諾號	查證(WebSearch),義大利迪朱薩諾級輕巡洋艦,原文應為 Alberico da Barbiano
SCENARIO	Alberto Di Guissano	阿爾貝托·迪·朱薩諾號	查證(WebSearch),義大利迪朱薩諾級輕巡洋艦,原文應為 Alberto di Giussano
SCENARIO	Alcoa	阿爾科亞	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Algora	阿爾戈拉	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Almadrones	阿爾馬德羅內斯	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Altavilla	阿爾塔維拉	自譯(音譯慣例,義大利薩雷諾省)
SCENARIO	Alte Oder River	老奧德河	自譯(Alte=舊,Oder奧德河為通用戰史譯名)
SCENARIO	Amay sur Orne	阿邁敘爾奧恩	自譯(音譯慣例,法國卡爾瓦多斯省)
SCENARIO	Amfiklia	安菲克利亞	自譯(音譯慣例,希臘)
SCENARIO	Amtissa	安菲薩	不確定,建議查證(疑為希臘 Amfissa 異拼)
SCENARIO	Andrea Doria	安德烈亞·多里亞號	查證(WebSearch),義大利安德烈亞·多里亞級戰艦
SCENARIO	Andruschki	安德魯什基	不確定,建議查證(俄語村名音譯,近沃洛科拉姆斯克方向)
SCENARIO	Ano	阿諾	不確定,建議查證(希臘語「上/高地」,疑為地名字首被截斷)
SCENARIO	Antonio Da Noli	安東尼奧·達·諾利號	查證(WebSearch),義大利領航員級驅逐艦
SCENARIO	Antonio Pigafetta	安東尼奧·皮加費塔號	查證(WebSearch),義大利領航員級驅逐艦
SCENARIO	Antoniotto Usodimar	安東尼奧托·烏索迪馬雷號	查證(WebSearch),義大利領航員級驅逐艦,原文應為 Antoniotto Usodimare
SCENARIO	Aq Canal	阿克賽運河	不確定,建議查證(推測 Aq 為 Aksay 之訛寫或簡稱)
SCENARIO	Aq River	阿克賽河	不確定,建議查證(推測對應 Aksai River)
SCENARIO	Aquila	阿奎拉	自譯(音譯慣例,義大利地名,疑為薩雷諾戰場小地物)
SCENARIO	Archilla	阿爾奇利亞	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Argecilla	阿爾赫西利亞	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Armentieres	阿爾芒蒂耶爾	自譯(音譯慣例,法國北部)
SCENARIO	Arneke	阿爾內克	自譯(音譯慣例,法國北部)
SCENARIO	Arracourt	阿拉庫爾	對齊戰役百科
SCENARIO	Arromanches les Bains	阿羅曼什濱海鎮	自譯(音譯慣例,諾曼第登陸知名地標)
SCENARIO	Aschersleben	阿舍斯萊本	自譯(音譯慣例,德國薩克森-安哈特邦)
SCENARIO	Aslag Ridge	阿斯拉格嶺	不確定,建議查證
SCENARIO	Aslag ridge	阿斯拉格嶺	不確定,建議查證(與 Aslag Ridge 同一地名,大小寫不同)
SCENARIO	Atalandi	阿塔蘭迪	自譯(音譯慣例,希臘)
SCENARIO	Aube River	奧布河	自譯(音譯慣例,法國)
SCENARIO	Audun-le-Roman	奧敦勒羅曼	自譯(音譯慣例,法國洛林)
SCENARIO	Aunay sur Oden	奧奈敘爾奧登	自譯(音譯慣例,法國卡爾瓦多斯省)
SCENARIO	Aure River	奧爾河	自譯(音譯慣例,諾曼第)
SCENARIO	Aurith	奧里特	自譯(音譯慣例,德國奧德河畔)
SCENARIO	Avalanche	雪崩作戰	對齊戰役百科
SCENARIO	Avellino	阿韋利諾	自譯(音譯慣例,義大利)
SCENARIO	Avenay	阿夫奈	自譯(音譯慣例,法國香檳地區)
SCENARIO	Ayla Konstantinos	阿伊亞康斯坦丁諾斯	自譯(音譯慣例,疑為希臘 Agia Konstantinos 異拼)
SCENARIO	Ayla Marina	阿伊亞馬里納	自譯(音譯慣例,疑為希臘 Agia Marina 異拼)
SCENARIO	Ayla Trias	阿伊亞特里亞斯	自譯(音譯慣例,疑為希臘 Agia Trias 異拼)
SCENARIO	Badiel River	巴迪耶爾河	查證(WebSearch),西班牙瓜達拉哈拉省真實河流,埃納雷斯河支流
SCENARIO	Baerenthal	貝倫塔爾	自譯(音譯慣例,法國阿爾薩斯,德語地名)
SCENARIO	Bal-Kiliti	巴爾基利蒂	不確定,建議查證
SCENARIO	Balleroy	巴勒羅瓦	自譯(音譯慣例,諾曼第)
SCENARIO	Baltimore	巴爾的摩	自譯(音譯慣例,美國知名城市)
SCENARIO	Balyka	巴利卡	不確定,建議查證
SCENARIO	Bar River	巴爾河	不確定,建議查證
SCENARIO	Baracska	巴拉奇卡	查證(WebSearch),匈牙利費耶爾州村鎮
SCENARIO	Barboeni	伯爾博耶尼	查證(WebSearch),即 Bărboieni,今摩爾多瓦尼斯波雷尼縣村莊
SCENARIO	Barby	巴爾比	自譯(音譯慣例,德國薩克森-安哈特邦易北河畔)
SCENARIO	Baronissi	巴羅尼西	自譯(音譯慣例,義大利薩雷諾省)
SCENARIO	Basly	巴斯利	自譯(音譯慣例,諾曼第)
SCENARIO	Battipaglia	巴蒂帕利亞	自譯(音譯慣例,義大利薩雷諾省)
SCENARIO	Baupte	博普特	自譯(音譯慣例,諾曼第)
SCENARIO	Bayeux	巴約	自譯(音譯慣例,諾曼第古城通用譯名)
SCENARIO	Beachhead Red	紅灘頭	自譯(通名意譯)
SCENARIO	Beachhead Roger Amber	羅傑琥珀灘頭	自譯(通名意譯,登陸灘頭分區代號)
SCENARIO	Beachhead Roger Green	羅傑綠灘頭	自譯(通名意譯)
SCENARIO	Beachhead Uncle Green	安克爾綠灘頭	自譯(通名意譯,Uncle為WWII軍用音標字母代號)
SCENARIO	Beachhead Yellow/Green	黃/綠灘頭	自譯(通名意譯)
SCENARIO	Beeskow	比斯考	自譯(音譯慣例,德國布蘭登堡邦)
SCENARIO	Belebzika	別列布濟卡	不確定,建議查證
SCENARIO	Belograd	別爾哥羅德	查證(WebSearch),高度確認為 Belgorod 拼字訛誤,庫斯克會戰重鎮
SCENARIO	Bergues	貝格	自譯(音譯慣例,法國北部,近敦克爾克)
SCENARIO	Berhida	貝爾希達	查證(WebSearch),匈牙利韋斯普雷姆州真實城鎮
SCENARIO	Berigny	貝里尼	自譯(音譯慣例,諾曼第)
SCENARIO	Berlin	柏林	對齊戰役百科
SCENARIO	Bernau	貝爾瑙	自譯(音譯慣例,德國柏林近郊)
SCENARIO	Bernburg	貝恩堡	自譯(音譯慣例,德國薩克森-安哈特邦)
SCENARIO	Bethune	貝蒂訥	自譯(音譯慣例,法國北部)
SCENARIO	Biri	比里	不確定,建議查證
SCENARIO	Birkirkara	比爾基卡拉	自譯(音譯慣例,馬爾他城鎮通用譯名)
SCENARIO	Bischwiller	比施維萊	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Bitche	比奇	自譯(音譯慣例,法國洛林)
SCENARIO	Bitterfeld	比特費爾德	自譯(音譯慣例,德國薩克森-安哈特邦)
SCENARIO	Blaringhem	布拉蘭根	自譯(音譯慣例,法國北部)
SCENARIO	Blinovskiy	布利諾夫斯基	查證(WebSearch),伏爾加格勒州謝拉菲莫維奇區真實小村
SCENARIO	Bluffton	布拉夫頓	自譯(音譯慣例,美國南卡羅來納州)
SCENARIO	Bobenthal	博本塔爾	自譯(音譯慣例,德國萊茵-普法爾茲邦)
SCENARIO	Bobritsa	博布里察	查證(WebSearch),烏克蘭基輔州真實地名,惟精確位置待再查證
SCENARIO	Bode River	波德河	自譯(音譯慣例,德國)
SCENARIO	Boise	波夕	自譯(音譯慣例,台灣慣用「波夕」,美國愛達荷州)
SCENARIO	Bol I Shora	博伊紹拉	不確定,建議查證(原文拼字異常,疑訛誤)
SCENARIO	Bol'Shaya Neva River	大涅瓦河	查證(WebSearch),聖彼得堡涅瓦河三角洲分流
SCENARIO	Bol'Shaya Nevka River	大涅夫卡河	查證(WebSearch),涅瓦河三角洲分流
SCENARIO	Bol'saja Sestra River	大謝斯特拉河	查證(中文維基確認)
SCENARIO	Bol'shaya Podyarugi	大波賈魯吉	不確定,建議查證
SCENARIO	Bolshaya Donschinka	大頓什欽卡	不確定,建議查證(推測為頓河支流小河名)
SCENARIO	Bornova River	博爾諾瓦河	不確定,建議查證(查得土耳其伊茲密爾市 Bornova 區,與本作戰場地理不符,存疑)
SCENARIO	Boulay-Moselle	布萊-摩澤爾	自譯(音譯慣例,法國洛林)
SCENARIO	Boulzicourt	布爾濟庫爾	自譯(音譯慣例,法國阿登省)
SCENARIO	Bourbourgville	布爾堡維爾	自譯(音譯慣例,法國北部,近布爾堡 Bourbourg)
SCENARIO	Bourdonnay	布爾多奈	自譯(音譯慣例,法國洛林)
SCENARIO	Bourgue'lous	布爾格盧	不確定,建議查證(拼字特殊,疑地圖檔案訛拼)
SCENARIO	Bouvellemont	布維勒蒙	自譯(音譯慣例,法國阿登省)
SCENARIO	Bouxville	布克斯維爾	不確定,建議查證(拼字疑訛,法國洛林方向)
SCENARIO	Bouzonville	布宗維爾	自譯(音譯慣例,法國洛林)
SCENARIO	Brallos	布拉洛斯	自譯(音譯慣例,希臘)
SCENARIO	Bravicea	布拉維察	查證(WebSearch),今摩爾多瓦克勒拉希縣村莊
SCENARIO	Bray	布雷	不確定,建議查證(法國常見地名字首,單獨出現指涉不明)
SCENARIO	Bray Dunes	布雷丹	自譯(音譯慣例,法國知名地名 Bray-Dunes)
SCENARIO	Breesnyagi	別列斯尼亞吉	不確定,建議查證
SCENARIO	Brettville l'Orgueilleuse	布雷特維爾洛格厄茲	自譯(音譯慣例,諾曼第)
SCENARIO	Brettville sur Laize	布雷特維爾敘爾萊茲	自譯(音譯慣例,諾曼第)
SCENARIO	Briey	布里埃	自譯(音譯慣例,法國洛林)
SCENARIO	Brihuega	布里韋加	自譯(音譯慣例,西班牙內戰知名戰址)
SCENARIO	Broad River	布羅德河	自譯(音譯慣例,美國喬治亞/南卡羅來納州)
SCENARIO	Brooklyn	布魯克林	自譯(音譯慣例,美國知名地名)
SCENARIO	Buchak	布查克	查證(WebSearch),卡涅夫/特拉赫捷米里夫半島附近真實村莊
SCENARIO	Bucovat	布科瓦茨	查證(WebSearch),即 Bucovăț,今摩爾多瓦斯特拉謝尼縣
SCENARIO	Buda	布達	查證(WebSearch),布達佩斯西岸舊城,沿用既定譯名
SCENARIO	Budafok	布達福克	查證(WebSearch),布達佩斯多瑙河畔行政區
SCENARIO	Bully	布利	自譯(音譯慣例,法國北部)
SCENARIO	Bulson	布爾松	自譯(音譯慣例,法國阿登省,近色當)
SCENARIO	Bundenthal	本登塔爾	自譯(音譯慣例,德國萊茵-普法爾茲邦)
SCENARIO	Bures	比爾	不確定,建議查證(法國多處同名,指涉不明)
SCENARIO	Cabourg	卡布爾	自譯(音譯慣例,諾曼第知名濱海小鎮)
SCENARIO	Caen	卡昂	對齊戰役百科
SCENARIO	Caen - Charnwood - Oden Valley	卡昂-查恩伍德作戰-奧登河谷	對齊戰役百科(延伸標題,奧登河谷自譯)
SCENARIO	Caen - Operation Goodwood	卡昂-古德伍德作戰	對齊戰役百科
SCENARIO	Caestre	凱斯特爾	自譯(音譯慣例,法國北部)
SCENARIO	Caging the Bear (Multi)	困熊記(多人)	對齊戰役百科
SCENARIO	Calarasi	克勒拉希	查證(WebSearch),即 Călărași,今摩爾多瓦城鎮
SCENARIO	Calore River	卡洛雷河	自譯(音譯慣例,義大利薩雷諾地區)
SCENARIO	Camberley	坎伯利	自譯(音譯慣例,英國薩里郡,近溫莎)
SCENARIO	Camp d'Oberhoffen	奧伯霍芬營區	自譯(音譯+意譯,法國阿爾薩斯)
SCENARIO	Camp de Bitche	比奇營區	自譯(音譯+意譯,法國洛林)
SCENARIO	Canal du Moselle-Rhin	摩澤爾-萊茵運河	自譯(音譯慣例)
SCENARIO	Canamares River	卡納馬雷斯河	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Carentan	卡朗坦	自譯(音譯慣例,諾曼第知名小鎮)
SCENARIO	Carpineni	克爾皮內尼	查證(WebSearch),即 Cărpineni,今摩爾多瓦欣切什蒂縣公社
SCENARIO	Carpiquet	卡爾皮凱	自譯(音譯慣例,諾曼第,卡昂近郊機場所在地)
SCENARIO	Carrier Hill	卡里爾山	不確定,建議查證
SCENARIO	Cassel	卡塞爾	自譯(音譯慣例,法國北部,近敦克爾克)
SCENARIO	Castellammare	卡斯泰拉馬雷	自譯(音譯慣例,義大利,Castellammare di Stabia)
SCENARIO	Cauldron	大鍋	對齊戰役百科
SCENARIO	Caumont	科蒙	自譯(音譯慣例,諾曼第)
SCENARIO	Cava di Terrelli	卡瓦迪泰雷利	不確定,建議查證(義大利薩雷諾地區,拼字疑有訛誤)
SCENARIO	Cency	岑西	不確定,建議查證
SCENARIO	Chagny	沙尼	不確定,建議查證(法國地名,場景歸屬不明)
SCENARIO	Chambley	尚布萊	自譯(音譯慣例,法國洛林)
SCENARIO	Champenoux	尚普努	自譯(音譯慣例,法國洛林)
SCENARIO	Chateau-Salins	沙托-薩蘭	自譯(音譯慣例,法國洛林)
SCENARIO	Chemery	舍梅里	自譯(音譯慣例,法國阿登省,近色當)
SCENARIO	Chernyshi	切爾內希	不確定,建議查證(俄語常見村名 Черныши)
SCENARIO	Chertsey	徹特西	自譯(音譯慣例,英國薩里郡,近溫莎)
SCENARIO	Chiers River	希耶河	自譯(音譯慣例,法國阿登省)
SCENARIO	Chir River	契爾河	對齊戰役百科(戰役.md「契爾河畔的土星作戰」)
SCENARIO	Chorzellen	霍熱萊	自譯(音譯慣例,波蘭 Chorzele 異拼)
SCENARIO	Ciechanow	切哈努夫	對齊戰役百科
SCENARIO	Cienfuentes	謝恩富恩特斯	自譯(音譯慣例,西班牙瓜達拉哈拉省)
SCENARIO	Cioara	喬阿拉	查證(WebSearch),今摩爾多瓦欣切什蒂縣村莊
SCENARIO	Ciopleni	喬普萊尼	查證(WebSearch),今摩爾多瓦克里烏萊尼縣村莊
SCENARIO	Cismana	齊斯馬納	不確定,建議查證
SCENARIO	Citta Vecchia Rabat	拉巴特舊城	自譯(音譯+意譯,馬爾他古都 Città Vecchia/Rabat)
SCENARIO	Climbach	克林巴赫	自譯(音譯慣例,法國阿爾薩斯)
SCENARIO	Clinch River	克林奇河	自譯(音譯慣例,美國田納西州,近橡樹嶺)
SCENARIO	Clinton	克林頓	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Coalfield	科爾菲爾德	自譯(音譯慣例,美國田納西州城鎮)
SCENARIO	Cogilnic River	科加爾尼克河	查證(WebSearch),即 Cogâlnic 河,今摩爾多瓦真實河流
SCENARIO	Cojusna	科尤什納	查證(WebSearch),即 Cojușna,今摩爾多瓦斯特拉謝尼縣村莊
SCENARIO	Colleville sur Mer	科勒維爾敘爾梅爾	自譯(音譯慣例,諾曼第,美軍公墓所在地通用譯名)
SCENARIO	Conflans	孔夫朗	自譯(音譯慣例,法國洛林)
