檔類	original	zh_tw	來源/備註
SCENARIO_BRIEF	CRUSADE IN THE WEST	西線聖戰	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Crusade in the West	西線聖戰	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	British Campaign 1943 - 1945	英國戰役 1943 - 1945	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	The tide has turned.  After a long struggle, the British Empire returns to the Continent.  You now lead British forces into battle with the final goal of unconditional surrender of the Axis powers.	戰局已經逆轉。歷經長期苦戰,大英帝國終於重返歐陸。您現在將率領英軍投入戰鬥,最終目標是迫使軸心國無條件投降。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Good day, Commander. It is your mission to capture the experimental Airbase at Dessau before the Soviets can get there.  Jerry's jet and rocket aircraft must not be allowed to fall into the wrong hands.  Good luck Commander, and God's speed.	日安,指揮官。您的任務是搶在蘇軍之前,奪取德紹的實驗機場。絕不能讓德國佬的噴射機與火箭飛機落入不該落入的人手中。祝您好運,指揮官,願上帝保佑您一路平安。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Commander, congratulations and accolades on a mission well done!  Your troops certainly gave the Germans everything that they deserved and more!  A field marshal's baton, engraved with your name awaits your arrival at Number 10.  I shall personally be there with the PM for the ceremony.  A spot of tea, Commander?	指揮官,恭喜您,任務完成得漂亮,值得表揚!您的部隊確實給了德國人應得的教訓,而且還不止於此!一支刻有您姓名的元帥權杖,正在唐寧街十號等著您。我會親自和首相一同出席授勳典禮。來杯茶如何,指揮官?	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Well, what can I say?  You did manage to secure your objectives as well as capture a few Jerries.  A comparatively successful performance, and the war has been won.	嗯,我還能說什麼呢?您確實達成了目標,還俘虜了幾個德國佬。就整體而言,表現還算成功,而這場戰爭終究是打贏了。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Commander, to have come so far at such cost, and then to have failed is utterly galling.  I have no doubt that you tried your best, but sadly, a try is not good enough. In spite of your forgettable performance, we have won the war. I bid you farewell.  	指揮官,付出這麼大的代價才走到這一步,結果卻功虧一簣,實在令人惱火。我毫不懷疑您已經盡了全力,但可惜光是盡力還不夠。儘管您這回表現乏善可陳,我們終究還是打贏了這場戰爭。就此別過。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Commander, good to see you.  Smoke? Here you are.  Well, let's get down to business.  American and British troops are to land at Salerno and begin a Second Front against the Germans and knock Italy out of the war.  Once you're ashore, you'll need to get your men off those beaches  pronto.  By the way, you should be aware that the Krauts have got a panzer division somewhere in the area.  Good luck, Commander.	指揮官,很高興見到你。來根菸?給你。好,咱們談正事吧。美英部隊將在薩雷諾登陸,對德軍開闢第二戰線,把義大利踢出戰局。一上岸,你就得馬上把弟兄們帶離灘頭。對了,你該知道,德國佬在這一帶某處部署了一個裝甲師。祝你好運,指揮官。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Good work.  You hit a  home run!  Now, we've got men and machines rolling into southern Italy, and rumor has it that Italy's on the verge of surrendering.  Nice going, Commander.	幹得好。你打出了一記全壘打!現在,我們的人員和裝備正大舉開進義大利南部,而且傳聞義大利已瀕臨投降。表現不錯,指揮官。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Well, nice work.  Now, we've got men and machines rolling into southern Italy, and rumor has it that Italy's on the verge of surrendering.  Good goin', Commander.	嗯,表現不錯。現在,我們的人員和裝備正大舉開進義大利南部,而且傳聞義大利已瀕臨投降。做得好,指揮官。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Not bad, Commander, but we're going to have to do better in the next one, or it's going to be a long war.	還不賴,指揮官,不過下一仗我們得表現得更好,不然這場戰爭有得拖了。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Commander, you struck out here, and good men died because of it.  We're lucky the Krauts didn't kick us back into the sea.  You've earned yourself a ticket home, but we both know there's nothing to be proud of.  Good luck as a civilian.	指揮官,你這回三振出局,好弟兄因此送了命。算我們走運,德國佬沒把我們踢回海裡。你算是掙到一張回家的票了,但你我都清楚,這沒什麼好驕傲的。祝你當個平民也順利。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Commander, fruitcake? Just got it from the wife. Well, as you know, we've got a critical situation on our hands.  Our troops, along with the Brits, have blasted into Normandy.  Now, we've got to drive inland.  You and your men have got to smash through the Kraut lines and take St. Lo as fast as you can.  If you don't get things moving, the Krauts'll keep us pinned down here forever.	指揮官,來塊水果蛋糕?老婆剛寄來的。好了,你也知道,咱們手上有個棘手的局面。我軍已經和英國佬一起攻入諾曼第。現在,我們得往內陸推進。你和你的弟兄得擊潰德國佬的防線,盡快拿下聖洛。要是動作不快點,德國佬會把我們永遠釘死在這裡。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	I'm impressed.  Boy, you really earned your pay.  Now we've got some elbow room, which means we can get to work liberating France. Commander, I've got a special job for you. We need you over in Caen. The Krauts have really dug in there and we need someone who can kick some tail so we can get a move on.	我真是佩服。老兄,你這薪水賺得可紮實。現在我們終於有點活動空間了,這表示可以著手解放法國了。指揮官,我這兒有個特別任務給你。我們需要你到卡昂去。德國佬在那邊挖得可深了,我們需要一個能踹上幾腳、讓事情動起來的人。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	I'm impressed, you earned your pay. Now we've got some elbow room, which means we can break out of Normandy and get to work liberating France.  Commander, we need you over in Caen.  The Krauts have really dug in there and we need someone who can kick some tail so we can get a move on.	我真是佩服,你這薪水賺得紮實。現在我們終於有點活動空間了,這表示可以突破諾曼第,著手解放法國了。指揮官,我們需要你到卡昂去。德國佬在那邊挖得可深了,我們需要一個能踹上幾腳、讓事情動起來的人。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	You know, Commander, if we're ever going to win this war, we need people who do more than just punch the clock.  You took St. Lo, yeah, but it cost us, not just time, but GIs.  It's been decided, we're going to give you another chance - in Caen.  Make your country proud, Commander.	你知道嗎,指揮官,要打贏這場戰爭,我們需要的是那種不只是打卡上班的人。沒錯,你拿下了聖洛,但代價不小,不只是時間,還有弟兄的性命。我們已經決定,再給你一次機會——這回是卡昂。別讓你的國家丟臉,指揮官。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	I don't know a diplomatic way to say this, Commander.  You've been canned.  Oh, you'll get a medal and they'll probably call you a hero.  But, you know the truth, and you've got to live with it.	我不知道該怎麼委婉地說這件事,指揮官。你被開除了。噢,你會拿到一枚勳章,他們大概還會稱你為英雄。但真相如何你自己清楚,而你得學著接受它。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Commander, this is going to be a tough one.  Our British friends are having a hard time in Caen. We're gonna have to bail them out and you're the man to do it.  Try not to step on their toes, the Brits think they're the only ones fighting this war.  Just capture Caen and get us back on track.	指揮官,這回可是塊硬骨頭。我們的英國朋友在卡昂那邊碰上了麻煩。我們得去幫他們一把,而你就是幹這活的人選。盡量別踩到他們的痛腳,英國佬總覺得這場戰爭只有他們在打。總之,拿下卡昂,讓咱們重回正軌。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Amazing job, Commander.  We dropped you into a real mess, but you came out smelling like a rose.  The fighting was tough, but your boys hung in there.	表現驚人,指揮官。我們把你丟進一團爛攤子裡,你卻能全身而退、漂漂亮亮地脫身。這場仗打得很硬,但你的弟兄們撐住了。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Good job, Commander.  We dropped you into a real mess, but you came out smelling like a rose.  The fighting was tough, but your boys hung in there.	幹得好,指揮官。我們把你丟進一團爛攤子裡,你卻能全身而退、漂漂亮亮地脫身。這場仗打得很硬,但你的弟兄們撐住了。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	American Campaign 1943 - 1945	美國戰役 1943 - 1945	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	After success in North Africa and Sicily, The Americans, along with their British allies, decide to invade the soft underbelly of Europe.  You are to lead your troops in the struggle to free Europe from Axis control.  Anything less than an Axis unconditional surrender is unacceptable.	在北非與西西里獲勝之後,美軍決定與英國盟友一同進攻歐洲的「柔軟下腹部」。您將率領部隊投入這場解放歐洲、擺脫軸心國控制的奮戰。除了軸心國無條件投降,其他結果一概不能接受。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Commander, you got the job done at Caen.  Unfortunately, we lost a lot of GIs in the process.  Well, you did your best, I know, son, and you'll be given another chance to prove yourself.	指揮官,你在卡昂完成了任務。可惜過程中我們損失了不少弟兄。嗯,我知道你已經盡力了,孩子,你會有另一次機會證明自己。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	We really needed a knockout blow here, Commander.  Instead, you put up a weak little jab.  Our boys are fighters, but we need a general who can lead them!  Son, I put a lot of faith in your abilities... I was wrong, Commander.  It's time to send you back home. 	我們這回真的需要一記致命一擊,指揮官。結果你打出的卻是軟弱無力的一拳。我們的弟兄都是好樣的,但我們需要一位能率領他們的將領!孩子,我原本對你的能力寄予厚望……我錯了,指揮官。是時候送你回家了。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	All right, this is the way it is.  You and your boys must capture the city of Nancy and it's gonna be a tough nut to crack.  And, what's more, the Krauts have armor here to the east of the city ready and waiting to counter-attack.  Good luck.	好,事情是這樣的。你和你的弟兄必須攻下南錫城,這可是塊難啃的硬骨頭。而且,城市東邊還有德國佬的裝甲部隊嚴陣以待,準備隨時反擊。祝你好運。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	All right, Commander, a job well done!  The Krauts never knew what hit them.  Well, we're really looking good, thanks to you.  Hey, rumor has it the president may want to pin a medal on you himself. 	好,指揮官,任務完成得漂亮!德國佬到死都搞不清楚是怎麼被打的。嗯,多虧了你,咱們現在形勢一片大好。嘿,聽說總統本人可能想親自替你別上勳章。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	All right, Commander, a job well done!  The Krauts never knew what hit them.  Well, we're really looking good, thanks to you.  By the way, rumor has it that Ike speaks highly of you.  	好,指揮官,任務完成得漂亮!德國佬到死都搞不清楚是怎麼被打的。嗯,多虧了你,咱們現在形勢一片大好。對了,聽說艾森豪對你讚譽有加。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Well, you did your best and you will be given another chance to prove yourself.  Good luck, Commander.	嗯,你已經盡力了,你會有另一次機會證明自己。祝你好運,指揮官。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	This operation was a snafu from the start, Commander.  The United States Army doesn't have the time or the patience to put up with such ineptitude.  Do me a personal favor and get outta here.  Dismissed!	這場行動從一開始就一團亂,指揮官。美國陸軍沒有時間也沒有耐性,忍受這種無能表現。幫我個忙,滾出這裡吧。你被免職了!	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Okay, Commander, here's the deal.  We've been here for two months now.  We've got to push the Krauts out of Metz.  Once we've done that, we can smash through the Maginot Line and drive into Germany.  I'm counting on you and your men.  Good luck.	好,指揮官,事情是這樣的。我們已經在這裡耗了兩個月了。我們得把德國佬趕出梅斯。一旦辦到,我們就能突破馬奇諾防線,長驅直入德國。我就靠你和你的弟兄了。祝你好運。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Excellent work, Commander. You've got the Krauts high-tailing it back to the fatherland. Looks like you might get another star for this one. I heard you were right up there with your boys!  Good job, good job, son.	表現優異,指揮官。你把德國佬打得夾著尾巴逃回他們的祖國。看樣子這一仗可能會替你多添一顆星星。我聽說你和弟兄們一起衝在最前線!幹得好,幹得好,孩子。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Well done, Commander. You've got the Krauts high-tailing it back to the fatherland. Looks like you might get another star for this one. Good job son.	表現不錯,指揮官。你把德國佬打得夾著尾巴逃回他們的祖國。看樣子這一仗可能會替你多添一顆星星。幹得好,孩子。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Look Commander, Metz was a tough nut to crack, and you did it.  But, there's a lot of talk at HQ about you right now.  The brass seems to think you could have moved a lot faster than you did.   Don't worry, we'll get them next time.	聽著,指揮官,梅斯是塊難啃的硬骨頭,你辦到了。不過,現在總部那邊對你議論紛紛。上頭似乎認為你本來能動作更快一點。別擔心,下次我們再收拾他們。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Well, you really dropped the ball this time.  It was crucial...critical to get past Metz and move into Germany.  Instead, we're still bogged down.  There's no time for fooling around; we're going to have to go this thing all over again.  But this time, with another  guy in charge.  I'm sending you stateside, Commander.	嗯,這回你真的搞砸了。突破梅斯、挺進德國,這是關鍵……至關重要的一步。結果我們現在還在原地打轉。沒時間再耗下去了,這件事恐怕得重來一遍。不過這次,得換個人來指揮。我要把你送回國內去了,指揮官。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Oh, Commander, come on in. Well, it's almost over. We want you to capture the experimental airbase here at Dessau before the Commies can get there and before the Krauts can destroy everything else. Now, there's nothing complicated about this, just get there, fast. Good luck.	噢,指揮官,進來吧。嗯,戰爭快結束了。我們要你搶在共產黨之前、也搶在德國佬把其他一切都毀掉之前,拿下德紹這裡的實驗機場。這事沒什麼複雜的,就是快點趕到那裡。祝你好運。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	You did it Commander.  We got what we came for. You've done a fine job for us.  It's time to go home.  You've done your country proud.  Here, have a cigar! See you stateside.	你辦到了,指揮官。我們拿到了此行的目標。你為我們立下了漂亮的功勞。是時候回家了。你為國家爭了光。來,抽根雪茄!國內見。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	You did it Commander.  We got what we came for. You've done a fine job for us.  You've done your country proud.  Here, have a cigar!  See you stateside.	你辦到了,指揮官。我們拿到了此行的目標。你為我們立下了漂亮的功勞。你為國家爭了光。來,抽根雪茄!國內見。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	You did it Commander! We got what we came for, and you've done a fine job for us.  And now son, it's time to go home. You've done your country proud. Here have a cigar. See you stateside.	你辦到了,指揮官!我們拿到了此行的目標,你為我們立下了漂亮的功勞。好了孩子,是時候回家了。你為國家爭了光。來根雪茄。國內見。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	What the sam hill happened Commander?  Right when the war is about to end you get yourself clobbered by the Krauts. Is that the way to end a war, mister? I don't think so.  At least it's all over and we won. You're dismissed.	指揮官,到底是怎麼搞的?眼看戰爭就要結束了,你居然被德國佬給狠狠修理了一頓。這算什麼收尾方式,先生?我可不這麼認為。至少一切都結束了,我們也贏了。你被免職了。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	ONWARD TO BERLIN	挺進柏林	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Onward to Berlin	挺進柏林	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Soviet Campaign 1942 - 1945	蘇聯戰役 1942 - 1945	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	The Axis fascists are at Stalingrad.  It is time to show the Party that you are the one to lead Soviet troops to the final victory in Berlin.  	軸心國法西斯份子已兵臨史達林格勒。是時候向黨證明,您正是能率領蘇軍一路打到柏林、贏得最終勝利的人選了。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Viipuri	維堡	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	June 15, 1944	1944 年 6 月 15 日	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	The Soviets attempt to knock the Finns out of the war.	蘇軍試圖將芬蘭打出戰局。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Volokolamsk	沃洛科拉姆斯克公路	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	October 25, 1941	1941 年 10 月 25 日	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	The Germans drive on the road towards Moscow.	德軍沿公路向莫斯科推進。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Windsor	溫莎	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	September 1, 1940	1940 年 9 月 1 日	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	"	Assuming the German forces could get across the English Channel, the Germans would have to isolate London from the British interior by taking control of the territory near Windsor.  The British could be expected to pour every possible reinforcement into the battle for London."	"	假設德軍已成功渡過英吉利海峽,接下來德軍必須奪取溫莎附近地區,藉此切斷倫敦與英國內陸的聯繫。可以預期,英軍將把一切可能調動的援軍,傾力投入倫敦保衛戰。"	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	April 1, 1943	1943 年 4 月 1 日	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Winter Storm	冬季風暴作戰	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	December 12, 1942	1942 年 12 月 12 日	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	The Germans and Romanians try to reopen the supply line to Stalingrad, while the Soviets dig in and await the attack.	德軍與羅馬尼亞軍試圖重新打通通往史達林格勒的補給線,蘇軍則構築工事,嚴陣以待。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	Zitadelle	堡壘作戰	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	July 5, 1943	1943 年 7 月 5 日	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
SCENARIO_BRIEF	"The salient around Kursk, created by the Soviet advances after the German loss at Stalingrad, drew the Germans' attention.  The German plans, code named ""Zitadelle"", were to cut the bulge by capturing Prokhorovka.  While the Germans waited to receive their new Tiger and Panther tanks before attacking, the Soviets, knowing of the German plan, took this time to deploy their forces in depth. "	史達林格勒失守後,蘇軍趁勢推進所形成的庫斯克突出部,引起了德軍的關注。德軍代號「堡壘作戰」的計畫,企圖藉由攻佔普羅霍羅夫卡切除這個突出部。就在德軍等待新式虎式與豹式戰車到位才發動攻擊之際,已察覺德軍計畫的蘇軍,趁著這段時間在縱深構築了層層防禦。	自譯(戰役簡報散文,第二輪補完;人名/地名對齊歷史百科與glossary.tsv)
